machine_id,type_of_failure,timestamp,time_repair,cost,criticality,humid,temp,label
98,5,1593648000,"0,22","0,169","0,436",64,123,0
60,7,1583539200,"0,2274562203","0,416","0,481",21,30,0
41,10,1581552000,"0,2752679971","0,608","0,495",39,56,0
76,9,1582761600,"0,2901625157","0,546","0,569",34,79,0
16,1,1600387200,"0,3031439179","0,375","0,443",77,143,0
36,10,1601164800,"0,5684389695","0,601","0,782",14,110,1
26,2,1604707200,"0,28","0,351","0,243",9,128,0
17,7,1582761600,"0,284","0,402","0,303",37,92,0
54,2,1607299200,"0,3225905789","0,451","0,597",72,100,0
75,8,1581120000,"0,079","0,266","0,341",57,128,0
82,2,1602288000,"0,2374981851","0,413","0,442",9,80,0
47,4,1608508800,"0,4114112911","0,525","0,742",46,110,1
19,3,1578528000,"0,9134565996","0,405","0,634",69,56,0
5,4,1587340800,"0,4297581252","0,454","0,655",15,75,0
31,7,1577923200,"0,03896005773","-0,237","0,694",62,95,0
92,3,1590019200,"0,3326245207","0,905","0,791",14,39,1
89,4,1599868800,"0,2847113415","0,314","0,809",71,103,1
1,6,1601078400,"0,178","0,194","0,219",76,101,0
2,9,1604275200,"0,1813876685","0,514","0,564",56,120,0
17,7,1589500800,"0,054","0,298","0,272",32,120,0
35,2,1578528000,"0,559353943","0,434","0,678",29,128,0
29,6,1578441600,"0,1956684603","0,363","0,512",19,128,0
30,7,1594857600,"0,2792551965","0,645","0,517",72,52,0
8,3,1603929600,"0,224","0,18","0,311",24,121,0
93,6,1603411200,"0,3399125957","0,49","0,74",59,36,1
9,3,1603584000,"0,278109069","0,054","0,679",36,104,0
21,7,1583798400,"1,023322677","0,484","0,683",33,120,0
95,10,1591833600,"0,269","0,494","0,404",51,131,0
78,5,1600041600,"0,5565808048","-0,184","0,769",33,92,1
40,8,1605225600,"0,033","0,282","0,304",53,32,0
86,7,1591488000,"0,275","0,234","0,216",50,118,0
86,4,1603497600,"0,2476165213","0,998","0,728",32,127,1
85,9,1604620800,"0,3303764505","0,417","0,507",29,115,0
88,5,1593648000,"0,305","0,433","0,311",61,124,0
99,1,1596240000,"0,2801477136","0,533","0,457",26,94,0
41,3,1598572800,"0,3772385957","0,044","0,72",54,54,1
22,8,1594425600,"0,3215729571","0,666","0,468",38,42,0
96,7,1581465600,"0,214","0,223","0,263",78,146,0
96,3,1578873600,"0,3223457394","0,568","0,465",55,126,0
65,5,1593561600,"0,4852245562","0,477","0,812",51,142,1
87,4,1592006400,"0,037","0,208","0,234",31,99,0
39,5,1597363200,"0,2745989755","0,466","0,531",6,144,0
99,5,1578441600,"1,123994219","1,171","0,685",66,64,0
26,7,1579651200,"0,7562787717","0,742","0,683",27,150,0
46,3,1580774400,"0,2457126294","0,433","0,548",68,91,0
79,9,1586217600,"0,3141655837","0,656","0,557",63,108,0
53,2,1581638400,"0,3088026591","0,221","0,726",60,144,1
64,2,1587859200,"0,074","0,351","0,3",56,63,0
39,10,1583020800,"0,2859939345","0,564","0,516",8,58,0
44,10,1578960000,"0,184","0,272","0,354",8,137,0
82,1,1599091200,"0,3495016494","0,642","0,548",82,43,0
49,9,1584489600,"0,3066957105","0,555","0,493",58,95,0
76,9,1589414400,"0,066","0,29","0,317",70,147,0
83,2,1589932800,"0,135","0,464","0,333",49,33,0
8,8,1578441600,"0,3210319314","0,592","0,495",63,132,0
14,5,1578614400,"0,3237731288","0,347","0,439",34,65,0
58,1,1591574400,"0,2436531823","0,349","0,553",58,76,0
26,8,1581292800,"0,163","0,375","0,222",30,92,0
60,5,1580083200,"0,27","0,191","0,333",64,148,0
27,5,1606176000,"0,172","0,421","0,219",80,102,0
13,3,1607299200,"-0,1907289607","1,101","0,665",70,59,0
91,10,1603843200,"0,2346862345","0,488","0,505",49,50,0
72,6,1596499200,"0,2248897714","0,552","0,441",74,66,0
15,9,1608940800,"0,2823005749","0,64","0,46",7,80,0
64,5,1591920000,"0,104","0,356","0,308",73,100,0
54,1,1580688000,"0,375","0,205","0,283",46,142,0
69,3,1587254400,"0,3274337598","0,367","0,537",25,78,0
78,7,1605398400,"0,211","0,279","0,306",58,109,0
16,4,1581811200,"0,3213618625","0,61","0,463",38,66,0
22,7,1596844800,"0,3180927508","0,521","0,562",13,99,0
56,4,1581206400,"0,1871039316","0,49","0,566",26,81,0
19,9,1578441600,"0,128","0,591","0,324",82,101,0
74,9,1609200000,"0,3733402719","0,513","0,507",8,61,0
81,10,1591401600,"0,2419842802","0,58","0,495",40,24,0
69,6,1597708800,"0,3054931176","0,536","0,561",42,145,0
7,9,1590796800,"-0,025","0,336","0,375",63,26,0
85,7,1601856000,"0,2100790808","0,623","0,437",32,49,0
73,7,1600646400,"0,117","0,328","0,274",56,79,0
46,3,1606780800,"0,061","0,51","0,24",7,110,0
13,9,1587859200,"0,2185886508","0,468","0,473",77,69,0
12,2,1583884800,"0,2388926224","0,373","0,388",31,25,0
38,2,1591920000,"0,3242652176","0,403","0,466",51,63,0
80,1,1607558400,"0,284","0,259","0,377",73,96,0
71,1,1604966400,"0,357","0,088","0,297",16,47,0
43,9,1590710400,"0,086","0,281","0,341",83,144,0
81,1,1608854400,"0,3459019876","0,521","0,471",26,55,0
45,1,1597536000,"0,3322434277","0,469","0,529",8,52,0
52,4,1588809600,"0,2730334977","0,394","0,497",11,71,0
33,5,1598832000,"0,3002645367","0,417","0,461",54,37,0
21,8,1601942400,"0,3745699976","0,5","0,479",50,34,0
96,2,1598227200,"-0,025","0,243","0,274",24,25,0
90,4,1608076800,"0,3741460791","0,45","0,581",24,28,0
17,10,1603843200,"0,3056408214","0,399","0,471",21,139,0
43,9,1579132800,"0,249","0,171","0,29",15,29,0
32,5,1592006400,"0,3763293617","0,623","0,483",24,108,0
94,9,1603929600,"0,3911108938","0,62","0,564",25,55,0
25,1,1599091200,"1,372082359","0,298","0,694",35,140,0
35,3,1592611200,"0,2780896039","0,503","0,473",74,74,0
14,7,1607040000,"0,196","0,379","0,295",66,41,0
16,4,1606435200,"0,3706693563","0,469","0,61",85,24,0
31,5,1581033600,"0,229","0,258","0,268",49,126,0
88,5,1592956800,"0,009790279135","0,226","0,665",38,74,0
73,3,1587254400,"0,162","0,284","0,213",82,122,0
97,8,1579046400,"0,2100873734","0,609","0,408",72,106,0
27,10,1582848000,"1,045466973","-0,587","0,74",43,24,1
38,8,1579046400,"0,3391717965","0,447","0,509",41,53,0
12,3,1601769600,"0,8647744407","0,63","0,77",83,146,1
68,2,1600905600,"0,291","-0,001","0,368",54,59,0
57,10,1596067200,0,"0,205","0,304",22,49,0
85,5,1598227200,"0,2696653719","0,35","0,495",40,135,0
71,5,1589760000,"0,1806801213","0,43","0,486",11,30,0
1,6,1593734400,"0,2815096034","0,574","0,51",15,54,0
5,4,1600732800,"0,164","0,171","0,272",51,117,0
37,6,1592784000,"0,169","0,503","0,315",46,117,0
97,5,1607040000,"0,2402576879","0,488","0,452",73,101,0
72,5,1603497600,"0,1770654314","0,462","0,502",37,128,0
27,5,1584748800,"0,2771135969","0,467","0,476",72,34,0
73,4,1607212800,"1,069811756","0,924","0,786",37,110,1
63,7,1588032000,"0,159","0,326","0,285",26,59,0
42,9,1586304000,"0,221","0,401","0,325",22,134,0
61,5,1579996800,"0,8348967133","-0,016","0,765",13,103,1
90,3,1589846400,"0,4360103293","0,465","0,429",20,26,0
65,3,1585008000,"0,3562960815","0,573","0,476",26,145,0
23,10,1596758400,"0,292","0,524","0,273",70,89,0
15,9,1580774400,"0,7260897565","1,215","0,777",16,95,1
98,10,1598832000,"0,274","0,304","0,305",58,90,0
2,8,1607126400,"0,7112412822","0,361","0,686",41,64,0
34,5,1592352000,"0,135","0,326","0,331",71,31,0
97,9,1598140800,"0,3345623583","0,471","0,5",20,146,0
40,2,1582848000,"0,2686544924","0,467","0,636",9,50,0
32,10,1579737600,"0,290018794","0,477","0,339",7,24,0
48,3,1591747200,"0,3260284322","0,357","0,469",8,145,0
46,10,1599264000,"0,3439206402","0,724","0,558",43,148,0
44,3,1587081600,"0,3619144238","0,245","0,566",40,39,0
13,8,1580169600,"0,3363480057","0,578","0,493",37,120,0
63,6,1602374400,"0,2855430466","0,478","0,465",53,122,0
3,1,1582848000,"0,3315935509","0,648","0,569",44,120,0
46,9,1593907200,"0,2398496348","0,424","0,458",72,113,0
66,3,1587686400,"0,198","0,347","0,29",52,26,0
41,1,1578182400,"0,271","0,179","0,248",46,95,0
87,4,1595030400,"0,2839877045","0,486","0,423",16,138,0
98,6,1594944000,"0,1","0,323","0,275",52,115,0
75,10,1597276800,"0,206","0,064","0,348",8,54,0
75,7,1587945600,"0,185","0,346","0,298",25,133,0
71,8,1604966400,"0,5155838905","-0,277","0,655",19,29,0
1,8,1601596800,"0,2554242648","0,334","0,514",36,117,0
52,10,1588896000,"0,3075695634","0,639","0,436",6,32,0
43,10,1579910400,"0,3204045548","0,505","0,514",26,25,0
18,6,1603756800,"0,2969398561","0,573","0,485",9,134,0
63,5,1594857600,"0,3582293371","0,479","0,493",61,93,0
90,10,1608768000,"0,238","0,321","0,288",64,93,0
85,2,1587168000,"0,124","0,292","0,268",61,130,0
97,7,1592784000,"0,3259033421","0,571","0,49",49,147,0
20,3,1578009600,"-0,2475470563","-0,162","0,847",27,111,1
72,10,1583280000,"0,235","0,354","0,283",85,87,0
5,9,1602028800,"0,1909397617","0,51","0,539",8,63,0
30,2,1579219200,"0,213","0,361","0,313",82,123,0
35,8,1582156800,"0,3362417157","0,388","0,531",50,55,0
30,8,1587513600,"0,3335415179","0,397","0,503",81,127,0
51,3,1578528000,"0,2768616124","0,503","0,541",15,123,0
17,5,1582502400,"0,185","0,423","0,228",59,76,0
75,5,1599177600,"0,3305073563","0,415","0,425",18,147,0
25,9,1600214400,"0,144","0,345","0,255",62,87,0
77,8,1603065600,"0,3871671787","0,395","0,486",47,131,0
39,7,1602374400,"0,303","0,187","0,212",30,66,0
82,1,1582848000,"0,2504093374","0,542","0,759",10,91,1
53,4,1586822400,"0,3088516411","0,561","0,507",62,73,0
37,9,1585440000,"0,3152040608","0,5","0,423",49,96,0
67,2,1577923200,"0,2054738647","0,517","0,468",38,121,0
65,5,1590883200,"0,3514467468","0,545","0,451",81,40,0
31,3,1578096000,"0,2188590819","0,45","0,484",84,116,0
40,9,1585612800,"0,2455754791","0,6","0,493",7,65,0
22,1,1596758400,"0,2784616344","0,539","0,475",58,134,0
83,5,1603584000,"0,155","0,476","0,262",63,107,0
95,2,1591747200,"0,3313861284","0,448","0,487",7,50,0
54,2,1596326400,"0,262","0,185","0,295",34,112,0
39,9,1584489600,"0,1600725001","0,454","0,766",48,70,1
49,7,1603238400,"0,2587874265","0,443","0,603",39,99,0
31,6,1600905600,"0,2403945932","0,344","0,414",8,114,0
80,2,1603584000,"-0,05441813782","0,799","0,745",65,77,1
7,7,1579824000,"0,3209313606","0,527","0,407",79,96,0
81,4,1605571200,"0,29119693","0,46","0,565",53,92,0
15,6,1596758400,"0,3064152024","0,501","0,476",7,122,0
47,6,1603065600,"0,1916194389","0,407","0,553",81,68,0
19,9,1596240000,"0,3581413624","0,432","0,481",72,111,0
16,9,1600992000,"0,3249405781","0,515","0,524",72,74,0
89,8,1581552000,"0,6934141563","0,577","0,729",72,87,1
83,3,1593561600,"0,2886536831","0,437","0,555",12,90,0
71,9,1585872000,"0,2612676257","0,535","0,482",15,139,0
27,8,1592870400,"0,267257395","0,501","0,547",27,79,0
34,2,1608508800,"0,2917251869","0,463","0,496",46,31,0
50,1,1605398400,"0,255386876","0,452","0,521",23,108,0
32,4,1585612800,"0,8300849998","0,6","0,726",35,34,1
73,10,1591747200,"0,2145775055","0,318","0,545",56,88,0
47,1,1594252800,"0,139","0,137","0,271",54,110,0
83,10,1584316800,"0,109","0,41","0,325",6,144,0
71,4,1582502400,"0,1457820591","0,676","0,753",37,104,1
91,5,1592092800,"0,27","0,313","0,261",15,115,0
21,2,1601942400,"1,6542552","0,52","0,659",27,138,0
8,1,1580256000,"0,141","0,21","0,335",76,39,0
35,2,1608336000,"0,3011987349","0,717","0,515",42,145,0
43,9,1600905600,"0,2722483654","0,433","0,541",26,124,0
83,5,1598572800,"0,6290874595","0,743","0,774",22,136,1
75,8,1603843200,"1,198481309","0,129","0,743",18,77,1
7,10,1583539200,"0,26","0,278","0,347",13,135,0
19,8,1580083200,"0,1326559733","0,364","0,499",11,27,0
43,1,1605571200,"0,2566748492","0,52","0,531",25,119,0
61,6,1583280000,"0,2836837406","0,265","0,476",55,102,0
55,10,1590105600,"0,2768200339","0,445","0,55",59,80,0
88,4,1597708800,"0,2424931869","0,486","0,489",74,108,0
93,10,1602633600,"0,218","0,29","0,27",54,60,0
61,2,1607644800,"0,3609163913","0,295","0,571",21,132,0
46,6,1600560000,"0,3014184492","0,548","0,5",66,32,0
73,4,1585785600,"0,173","0,189","0,302",49,128,0
46,7,1604534400,"0,158","0,26","0,353",41,129,0
66,1,1588032000,"0,4022186614","0,5","0,518",44,108,0
22,8,1608076800,"0,2716303862","0,454","0,542",34,33,0
77,9,1599436800,"0,3066978289","1,079","0,709",7,150,1
81,4,1596499200,"0,3727326142","0,4","0,43",15,124,0
30,2,1605225600,"0,7004867835","0,106","0,701",81,86,1
7,3,1604966400,"0,287","0,336","0,308",80,114,0
65,8,1605052800,"0,3597018075","0,446","0,592",28,57,0
71,8,1593216000,"0,294","0,266","0,203",19,33,0
39,10,1596585600,"0,3739363218","0,578","0,432",31,116,0
65,10,1591660800,"0,267","0,244","0,272",30,28,0
53,2,1606867200,"0,3651425796","0,374","0,546",37,128,0
24,7,1590364800,"0,174","0,258","0,269",61,124,0
16,7,1606953600,"0,6430765434","0,605","0,738",70,41,1
30,5,1597190400,"0,248","0,41","0,371",20,71,0
75,8,1607558400,"0,218","0,308","0,297",30,119,0
66,10,1579996800,"0,359695592","0,54","0,59",5,67,0
18,8,1594512000,"0,354185512","0,535","0,563",79,115,0
68,9,1592352000,"0,3925406101","0,349","0,523",31,136,0
80,3,1598486400,"0,3161953328","0,297","0,634",25,131,0
85,9,1588377600,"0,3784027833","0,407","0,449",15,134,0
80,9,1602720000,"0,3165783396","0,466","0,439",80,30,0
30,8,1585785600,"0,3291551879","0,426","0,52",78,46,0
18,2,1597449600,"0,2702589771","0,561","0,487",25,112,0
18,5,1583020800,"0,3309050818","0,364","0,513",47,133,0
75,6,1595289600,"0,146","0,329","0,328",23,25,0
26,2,1602460800,"0,8745254273","0,321","0,773",23,145,1
85,3,1600646400,"0,3306419128","0,444","0,473",53,138,0
39,8,1579564800,"0,6257787288","0,649","0,755",8,119,1
72,5,1596844800,"0,215","0,271","0,332",74,87,0
10,6,1589587200,"1,051776215","0,06","0,707",44,136,1
95,10,1595462400,"0,7264540266","0,43","0,705",48,60,1
82,2,1594857600,"0,192","0,261","0,254",72,137,0
1,3,1596067200,"0,228","0,47","0,203",70,105,0
20,5,1598659200,"0,3478622315","0,544","0,493",33,113,0
33,1,1589241600,"0,286","0,384","0,324",54,126,0
21,2,1598918400,"0,8912616317","0,201","0,809",10,52,1
29,5,1588464000,"0,7417303632","0,746","0,735",57,63,1
1,5,1582243200,"0,3118730704","0,697","0,501",32,63,0
93,4,1596412800,"0,3212257982","0,397","0,545",47,65,0
66,3,1600992000,"0,263","0,214","0,282",23,148,0
45,7,1587513600,"0,195","0,4","0,282",43,95,0
85,2,1605571200,"0,6385065094","-0,265","0,741",46,128,1
81,5,1593302400,"-0,00199017568","0,922","0,753",10,59,1
81,4,1592870400,"0,7101090676","0,484","0,789",35,39,1
1,6,1587254400,"0,9901184599","0,421","0,726",83,127,1
42,5,1595635200,"0,2784027951","0,402","0,54",47,84,0
43,2,1590019200,"0,2408345981","0,528","0,501",33,81,0
59,4,1600992000,"0,3073114296","0,483","0,461",60,69,0
54,10,1590883200,"0,7339982161","0,402","0,765",54,146,1
27,3,1589241600,"0,2476743623","0,591","0,516",10,131,0
75,7,1597449600,"0,7500965402","1,037","0,793",33,124,1
51,8,1607904000,"0,169","0,116","0,248",75,71,0
92,2,1600732800,"0,315","0,459","0,271",30,142,0
86,2,1608336000,"0,2383834922","0,546","0,462",14,27,0
91,6,1585180800,"0,841666598","1,193","0,724",16,51,1
85,2,1585008000,"0,238","0,368","0,258",85,66,0
38,5,1581033600,"0,273","0,344","0,179",67,41,0
57,8,1589241600,"0,385688745","0,592","0,512",52,87,0
47,2,1602115200,"0,223","0,252","0,345",11,109,0
6,2,1609113600,"0,278894621","0,495","0,479",23,123,0
18,9,1603756800,"0,259","0,337","0,307",42,83,0
44,7,1599782400,"0,1743569694","0,661","0,755",43,100,1
50,6,1582588800,"0,2749407433","0,429","0,556",75,148,0
38,6,1593216000,"0,380547408","0,374","0,471",52,129,0
39,2,1592006400,"0,2652905933","0,466","0,504",44,79,0
14,1,1602115200,"0,38","0,152","0,274",24,45,0
60,10,1608076800,"0,2857953309","0,362","0,412",51,112,0
52,4,1591833600,"0,2774801119","0,556","0,449",81,30,0
58,3,1595635200,"0,271","0,305","0,252",75,114,0
60,2,1605484800,"0,4320327611","0,84","0,714",17,60,1
21,3,1601424000,"0,2637424587","0,358","0,56",80,85,0
62,1,1598918400,"0,1351995039","1,538","0,795",55,51,1
21,1,1597881600,"0,2981055773","0,525","0,505",39,57,0
63,10,1578614400,"0,2830793462","0,599","0,547",73,36,0
66,2,1585612800,"0,2196829496","0,506","0,572",41,26,0
28,3,1602806400,"0,1","0,311","0,235",7,47,0
70,3,1598313600,"0,253","0,224","0,402",59,149,0
8,9,1608336000,"0,3330441929","0,455","0,474",12,60,0
63,2,1598400000,"0,5867789955","0,318","0,798",36,89,1
78,8,1586563200,"0,323","0,373","0,257",59,51,0
41,2,1608595200,"0,4058959261","0,939","0,79",23,28,1
7,8,1587254400,"0,218","0,524","0,291",22,48,0
50,3,1585958400,"0,2983672537","0,469","0,45",33,53,0
18,8,1593043200,"0,141","0,243","0,299",62,63,0
40,1,1602720000,"0,2807793297","0,375","0,357",34,125,0
56,5,1592524800,"0,3731170073","0,25","0,524",19,80,0
11,9,1603238400,"0,214","0,271","0,269",21,52,0
44,2,1606176000,"0,1990521247","0,571","0,579",11,103,0
52,3,1588118400,"0,3818006772","0,618","0,583",63,116,0
70,8,1605657600,"1,069613798","0,943","0,714",33,113,1
52,7,1586044800,"0,255","0,348","0,289",41,130,0
30,5,1598227200,"0,2768738066","0,575","0,363",60,92,0
75,1,1591833600,"0,3730345302","0,437","0,523",26,91,0
10,4,1595635200,"0,05814534862","0,353","0,82",56,71,1
49,9,1607385600,"0,2738041045","0,608","0,441",21,130,0
24,10,1595980800,"0,3267161882","0,433","0,536",5,137,0
46,9,1590624000,"0,162","0,231","0,295",47,74,0
79,6,1594857600,"0,2985409322","0,455","0,404",44,28,0
56,3,1579824000,"0,5846310582","0,246","0,733",17,85,1
44,9,1578960000,"0,8107984201","0,397","0,71",53,77,1
56,9,1585440000,"0,259","0,295","0,279",57,33,0
82,6,1597708800,"0,278099194","0,647","0,461",43,39,0
24,9,1587686400,"0,293","0,49","0,31",33,128,0
99,7,1602720000,"0,3645659694","0,641","0,528",54,24,0
75,5,1604534400,"0,256","0,43","0,32",75,107,0
59,5,1580342400,"0,261","0,434","0,301",9,69,0
53,10,1599264000,"0,3051565518","0,355","0,464",32,109,0
98,8,1602720000,"0,3831390303","0,409","0,377",64,31,0
87,8,1579478400,"0,3031604129","0,445","0,535",70,112,0
32,2,1593475200,"0,227","0,309","0,192",11,118,0
86,5,1598313600,"0,358","0,247","0,306",58,133,0
87,1,1587254400,"0,216","0,45","0,295",72,39,0
96,8,1591142400,"0,3477063329","0,587","0,524",37,54,0
70,6,1597276800,"0,3440102004","0,526","0,491",17,25,0
77,2,1599609600,"0,145","0,52","0,241",84,130,0
22,2,1602288000,"0,1840307933","0,532","0,451",20,29,0
75,4,1595030400,"0,7147012052","0,211","0,655",52,29,0
22,8,1600473600,"0,8627927394","0,313","0,828",83,57,1
37,6,1584316800,"1,058574032","0,465","0,699",78,38,0
51,8,1580774400,"0,3050955024","0,505","0,561",67,139,0
90,1,1589068800,"0,7093041758","0,643","0,758",32,133,1
77,3,1580947200,"0,3353147742","0,42","0,491",5,115,0
86,8,1604448000,"-0,04594371773","0,61","0,708",76,27,1
4,5,1608854400,"0,249","0,346","0,281",8,111,0
50,4,1586908800,"0,356","0,213","0,335",25,44,0
76,4,1608336000,"0,2612334511","0,458","0,547",65,124,0
63,8,1579046400,"0,3113992702","0,387","0,42",72,106,0
29,7,1599523200,"0,107","0,493","0,182",69,100,0
4,4,1598054400,"0,385","0,229","0,077",85,52,0
66,3,1582848000,"0,2849948921","0,576","0,482",49,37,0
23,5,1608249600,"0,115","0,348","0,279",83,93,0
95,9,1594857600,"0,14","0,339","0,289",8,54,0
67,9,1597104000,"0,3014524051","1,071","0,726",38,128,1
92,7,1579564800,"0,19","0,321","0,269",26,124,0
52,9,1591142400,"0,3437992024","0,402","0,478",49,150,0
14,10,1590796800,"0,19","0,271","0,339",47,35,0
62,9,1593820800,"0,3162638131","0,581","0,565",72,130,0
54,6,1579219200,"0,3174875034","0,386","0,548",13,30,0
20,3,1603584000,"0,245955109","0,504","0,485",42,61,0
56,8,1581033600,"0,3707272892","0,328","0,404",25,27,0
39,2,1581897600,"0,2848173059","0,568","0,463",68,106,0
20,7,1596067200,"0,2742768597","0,557","0,473",26,132,0
66,1,1601856000,"0,2965175641","0,317","0,482",38,50,0
34,2,1586908800,"0,3038974996","0,169","0,848",57,113,1
37,2,1608422400,"0,2923395362","0,593","0,585",35,125,0
15,4,1580342400,"0,142","0,207","0,274",65,145,0
59,5,1582070400,"0,142","0,291","0,221",57,107,0
12,8,1607472000,"0,2635848455","0,377","0,536",35,123,0
4,6,1596326400,"0,2639921334","0,436","0,541",58,116,0
74,3,1608854400,"0,179","0,387","0,221",7,69,0
68,9,1602374400,"0,330917756","0,565","0,452",42,140,0
93,4,1588550400,"0,3357547127","0,288","0,547",11,85,0
73,6,1591488000,"0,3176045786","0,444","0,538",53,29,0
24,1,1602633600,"0,2234050092","0,515","0,501",76,132,0
52,3,1606348800,"0,7077025269","0,193","0,772",24,54,1
70,9,1596585600,"0,3421036076","0,565","0,406",52,102,0
33,8,1602547200,"0,8498704372","0,654","0,687",48,119,0
21,3,1600300800,"0,161","0,514","0,303",9,144,0
5,10,1593648000,"0,2481487257","0,517","0,499",24,59,0
93,9,1598486400,"0,182","0,191","0,252",74,139,0
58,1,1593388800,"0,3019146617","0,573","0,476",76,79,0
11,4,1595808000,"0,5774453174","-0,118","0,761",18,138,1
10,8,1593734400,"0,245","0,399","0,368",47,111,0
78,7,1599004800,"0,3858699047","0,4","0,435",47,53,0
18,4,1583625600,"0,37","0,192","0,347",26,142,0
15,3,1579392000,"0,2663968334","0,463","0,503",30,114,0
94,7,1594166400,"0,206","0,323","0,299",58,115,0
83,8,1598313600,"0,2405480072","0,642","0,437",82,111,0
16,7,1596672000,"0,2325021348","0,518","0,455",34,128,0
73,7,1600819200,"0,05121752508","-0,215","0,717",64,130,1
34,9,1588636800,"0,2784726938","0,647","0,522",69,88,0
44,4,1600560000,"0,3288100781","0,447","0,509",37,83,0
91,6,1604966400,"0,2637677868","0,515","0,779",56,34,1
75,3,1582416000,"0,2835348418","0,525","0,479",12,74,0
6,6,1578960000,"0,229","0,387","0,209",9,139,0
71,1,1607040000,"0,2930951882","0,591","0,575",63,133,0
92,10,1599091200,"0,114","0,243","0,325",38,139,0
55,6,1595376000,"0,105","0,221","0,269",20,70,0
19,2,1601596800,"0,246","0,423","0,3",51,94,0
74,9,1605312000,"0,2646365117","0,405","0,445",39,66,0
47,5,1584489600,"0,09379867033","0,612","0,781",25,116,1
42,5,1587081600,"-0,6049537022","0,791","0,746",21,48,1
1,2,1581638400,"0,2937143503","0,436","0,6",68,81,0
94,8,1607212800,"1,070355721","0,899","0,723",65,63,1
36,1,1595894400,"0,325","0,141","0,258",53,96,0
26,7,1602028800,"0,191","0,344","0,245",28,89,0
67,7,1604188800,"0,297","0,346","0,23",81,101,0
57,1,1577836800,"0,238","0,154","0,278",21,147,0
5,3,1600646400,"0,3669375807","0,474","0,561",16,48,0
71,2,1594339200,"0,227","0,215","0,332",15,126,0
2,7,1584489600,"0,172","0,42","0,254",76,36,0
66,6,1598054400,"0,155","0,24","0,285",35,105,0
61,4,1595635200,"0,8266948717","1,073","0,756",22,148,1
38,10,1582675200,"0,266","0,338","0,281",70,75,0
26,6,1596585600,"1,195008261","0,593","0,725",73,58,1
1,2,1577923200,"0,3204245933","0,522","0,51",56,54,0
51,2,1595635200,"0,6616868553","0,415","0,701",44,127,1
43,4,1590710400,"0,176","0,377","0,221",37,131,0
27,9,1585872000,"0,02002136284","0,565","0,812",63,91,1
34,1,1605657600,"0,2602216969","0,441","0,459",10,118,0
88,4,1596585600,"0,17","0,358","0,287",42,99,0
38,5,1605657600,"0,068","0,216","0,239",21,43,0
28,7,1578096000,"0,8263306848","-0,144","0,803",85,148,1
4,3,1592784000,"0,2513244197","0,42","0,491",39,148,0
8,10,1582070400,"0,3581779176","0,372","0,461",32,142,0
83,3,1589846400,"0,02756052323","0,488","0,801",24,137,1
60,2,1604188800,"0,183","0,356","0,296",53,33,0
20,10,1592352000,"0,257","0,112","0,295",34,116,0
71,2,1591315200,"0,3422988011","0,6","0,541",57,27,0
31,2,1602633600,"0,3627545206","0,524","0,468",19,102,0
53,2,1578355200,"0,277","0,237","0,308",10,147,0
74,10,1584576000,"0,211","0,34","0,253",44,150,0
76,6,1582329600,"0,220314026","0,536","0,583",19,53,0
18,10,1595721600,"0,243","0,178","0,296",26,100,0
14,10,1578873600,"0,1325350424","0,553","0,775",65,122,1
25,4,1603929600,"0,3224440802","0,517","0,569",24,140,0
10,3,1590105600,"0,202","0,293","0,358",8,44,0
99,7,1581465600,"0,2805841645","0,547","0,455",5,70,0
80,5,1599782400,"0,202","0,375","0,33",14,87,0
37,7,1595894400,"0,2408964384","0,473","0,524",47,72,0
97,9,1606694400,"0,3843880434","0,424","0,462",77,94,0
28,7,1599004800,"0,3123975689","0,453","0,55",78,117,0
98,5,1603929600,"0,2742523083","0,538","0,575",21,121,0
81,2,1591401600,"0,8042382214","0,816","0,752",8,37,1
16,3,1599091200,"0,2933048262","0,436","0,506",40,47,0
34,7,1604188800,"0,3075960671","0,478","0,512",40,32,0
77,2,1596153600,"0,258","0,41","0,376",38,99,0
66,7,1583452800,"0,077","0,178","0,249",70,128,0
94,5,1603843200,"0,171","0,297","0,33",30,67,0
78,7,1584489600,"0,235","0,257","0,234",56,40,0
54,6,1584662400,"0,262","0,491","0,245",47,135,0
12,5,1580601600,"0,2786673948","0,508","0,549",21,73,0
92,1,1586476800,"0,3005814317","0,556","0,48",25,62,0
56,4,1579132800,"0,036","0,434","0,281",42,26,0
89,1,1591056000,"0,3843411906","0,505","0,39",23,35,0
80,10,1608508800,"0,2378370074","0,382","0,539",78,118,0
9,1,1596844800,"-0,1103048014","0,64","0,674",36,49,0
25,10,1582070400,"0,156","0,379","0,315",27,125,0
35,9,1581033600,"0,156","0,434","0,228",25,134,0
12,3,1594339200,"0,6864554678","0,606","0,702",51,29,1
84,7,1601251200,"0,215","0,55","0,291",82,74,0
97,10,1586995200,"0,3641082242","0,593","0,471",23,120,0
3,2,1599955200,"0,4202865449","0,481","0,722",15,143,1
21,5,1602979200,"0,2958075496","0,391","0,5",63,119,0
47,1,1586995200,"0,3190139726","0,337","0,502",74,74,0
2,3,1595289600,"0,164","0,204","0,351",12,122,0
42,5,1592870400,"0,2627178061","0,417","0,76",54,121,1
7,2,1592784000,"0,204","0,286","0,229",7,82,0
97,1,1584057600,"0,2374866397","0,509","0,476",10,123,0
56,1,1590969600,"0,1973760457","0,455","0,544",81,125,0
